,LotArea,OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,TotalSF
2274,10021,6,1997,2006,539.0,635.0,1308,2,1,3,6,0,2.0,497.0,142,54,5.257656979579036,1308
2275,8428,5,1994,1994,420.0,990.0,990,1,0,3,5,0,1.0,384.0,256,0,5.2554293053567624,990
2276,10820,7,1999,1999,342.0,988.0,1873,2,1,3,7,1,2.0,597.0,202,123,5.256123370788618,1873
2277,12352,7,1998,1999,638.0,853.0,1753,2,1,3,7,1,2.0,534.0,0,74,5.263323548149776,1753
2278,9543,7,2001,2001,0.0,845.0,1690,2,1,3,7,0,2.0,517.0,0,103,5.247322564230355,1690
2279,8826,7,2000,2000,841.0,985.0,1842,2,1,3,7,1,2.0,486.0,193,96,5.257316111683855,1842
2280,11800,5,1974,1974,663.0,864.0,894,1,0,3,5,0,2.0,440.0,0,0,5.273711775388652,894
2281,8660,5,1976,1976,502.0,1015.0,1025,2,0,3,6,1,2.0,370.0,127,0,5.256530136415537,1025
2282,9720,5,1977,1977,755.0,995.0,1009,2,0,3,6,1,2.0,576.0,0,0,5.258883807733994,1009
2283,8982,5,1977,1977,539.0,1040.0,1040,1,1,3,5,0,2.0,748.0,0,0,5.241860135108384,1040
2284,9675,5,1975,1975,330.0,864.0,879,1,0,3,5,0,2.0,440.0,0,80,5.266535079259059,879
2285,7200,5,1972,2000,671.0,864.0,864,1,0,3,5,0,2.0,576.0,155,0,5.254929759800263,864
2286,7200,4,1972,2006,385.0,385.0,875,1,0,3,5,0,2.0,728.0,352,0,5.257589787363907,875
2287,11354,7,2000,2000,1412.0,1673.0,1673,2,0,3,7,1,2.0,583.0,306,113,5.253325887565481,1673
2288,8749,7,2003,2003,654.0,979.0,1932,2,1,3,7,1,2.0,610.0,0,120,5.254286986934641,1932
2289,8158,7,2002,2002,0.0,860.0,1729,2,1,3,7,0,2.0,542.0,386,63,5.256811520375379,1729
2290,11927,8,1994,1995,408.0,1556.0,1592,2,0,3,7,1,2.0,484.0,120,35,5.269155554971904,1592
2291,12728,8,2001,2001,1198.0,1531.0,2439,2,1,4,7,1,2.0,560.0,184,121,5.2904241880367255,2439
2292,8145,7,2007,2007,0.0,738.0,1476,2,1,3,7,0,2.0,552.0,0,35,5.251404587475378,1476
2293,8769,7,2005,2005,709.0,1169.0,1190,2,0,2,5,0,2.0,578.0,100,41,5.232424294006843,1190
2294,8334,6,2006,2007,0.0,1330.0,1330,2,0,3,6,1,2.0,437.0,0,23,5.2549828788959045,1330
2295,8333,7,2006,2006,0.0,738.0,1491,2,1,3,7,1,2.0,484.0,100,30,5.249611657949331,1491
2296,9045,5,2005,2005,0.0,768.0,1536,2,1,3,6,0,2.0,400.0,0,40,5.25569453073148,1536
2297,9825,5,1967,1967,936.0,936.0,936,1,0,2,4,1,1.0,384.0,405,0,5.232091022689656,936
2298,8308,4,1963,1963,132.0,1088.0,1088,1,0,2,4,0,2.0,520.0,0,0,5.218664146559067,1088
2299,8240,6,1960,1960,0.0,1179.0,1179,1,0,2,5,0,2.0,622.0,0,0,5.218312261446063,1179
2300,6285,6,1976,1976,504.0,960.0,1044,1,0,3,7,1,2.0,528.0,228,0,5.236872173885917,1044
2301,9555,5,1979,1979,0.0,0.0,2233,2,1,5,11,0,2.0,579.0,0,0,5.308160876474064,2233
2302,7023,5,2005,2006,611.0,734.0,1408,2,1,3,6,0,2.0,489.0,0,85,5.243263823120618,1408
2303,6400,5,1959,2000,77.0,960.0,960,1,0,2,4,0,1.0,392.0,144,0,5.226143462919433,960
2304,6882,4,1955,1955,0.0,0.0,1152,2,0,2,6,0,0.0,0.0,0,0,5.219995575498815,1152
2305,8741,5,1946,1950,0.0,1195.0,1195,2,0,4,8,0,0.0,0.0,118,0,5.287705458112482,1195
2306,10042,6,1920,1995,144.0,660.0,865,1,0,2,4,1,1.0,216.0,0,0,5.233176394068104,865
2307,8172,4,1955,1955,544.0,768.0,768,1,0,2,4,1,1.0,355.0,0,0,5.220855686509422,768
2308,8172,4,1955,1955,682.0,864.0,864,1,0,3,5,0,2.0,528.0,196,0,5.262156713942907,864
2309,10890,5,1923,1950,371.0,1296.0,2592,2,0,6,12,0,0.0,0.0,0,742,5.338673586576835,2592
2310,7223,5,1926,1950,319.0,1290.0,1422,1,0,3,6,0,1.0,352.0,0,0,5.241494182814107,1422
2311,6821,6,1921,2005,113.0,651.0,1298,2,0,2,8,1,1.0,240.0,216,0,5.216777971200793,1298
2312,6720,6,1921,1950,0.0,585.0,1436,1,0,3,7,1,1.0,228.0,184,0,5.239021541866636,1436
2313,7155,6,1926,1991,0.0,686.0,1461,1,0,3,6,1,1.0,225.0,0,0,5.249345136353329,1461
2314,7230,7,1927,1992,0.0,851.0,1718,2,1,4,8,1,2.0,264.0,291,0,5.288468330226987,1718
2315,13108,5,1951,1951,0.0,0.0,1226,1,1,2,7,1,2.0,400.0,174,24,5.242777393792863,1226
2316,7810,4,1930,2003,189.0,930.0,1755,2,0,4,7,1,1.0,231.0,0,40,5.2934620000765875,1755
2317,6221,5,1941,1950,533.0,728.0,1355,2,0,3,5,0,2.0,528.0,0,0,5.252942792070996,1355
2318,7000,6,1940,1950,375.0,720.0,1215,1,0,3,6,0,2.0,720.0,0,0,5.243149710054366,1215
2319,7288,5,1925,2003,0.0,936.0,1601,2,0,3,6,0,0.0,0.0,0,0,5.255349706149088,1601
2320,9060,5,1923,1999,548.0,859.0,1828,2,0,3,6,0,,,174,0,5.247703281934172,1828
2321,11067,2,1939,1950,0.0,0.0,845,1,0,1,4,0,1.0,256.0,48,0,5.188332149417358,640
2322,8250,5,1895,2006,0.0,957.0,1991,2,0,4,9,0,0.0,0.0,0,0,5.283043289771719,1991
2323,6565,4,1957,1980,967.0,1073.0,1073,1,0,3,6,0,2.0,720.0,0,444,5.249208144198741,1073
2324,6060,5,1930,2007,737.0,837.0,1001,1,0,2,5,0,1.0,216.0,154,0,5.2215420294271615,1001
2325,5568,8,2006,2007,1573.0,1573.0,1625,2,0,2,5,1,2.0,495.0,123,0,5.216102535550522,1625
2326,12150,6,1979,1979,1001.0,1001.0,1299,2,0,2,5,1,2.0,486.0,84,0,5.22397591758817,1299
2327,10000,5,2002,2002,585.0,1441.0,1392,2,0,3,6,1,3.0,650.0,168,49,5.27573507448226,1392
2328,12864,7,2002,2002,1392.0,1409.0,1409,1,1,1,4,1,2.0,576.0,0,144,5.210168644978889,1409
2329,9928,7,1991,1992,1239.0,1454.0,1478,2,0,3,6,1,2.0,506.0,114,22,5.257217642284208,1478
2330,8750,7,1975,1975,224.0,852.0,918,1,0,3,4,0,1.0,360.0,192,84,5.246203041837881,918
2331,8410,6,1974,1974,924.0,970.0,1026,1,0,2,5,1,2.0,528.0,193,0,5.213355696405776,1026
2332,8368,7,2006,2007,0.0,1689.0,1689,2,0,3,7,0,2.0,433.0,100,39,5.2470718452157055,1689
2333,8298,8,2006,2007,583.0,1546.0,1564,2,0,2,6,1,2.0,502.0,132,0,5.2272283396469605,1564
2334,10331,7,1985,1985,215.0,1265.0,1240,2,0,3,6,0,2.0,528.0,232,0,5.2643714977810685,1240
2335,6718,8,2001,2001,250.0,1267.0,1312,2,0,2,5,0,2.0,471.0,256,28,5.195332209451532,1312
2336,11305,8,2002,2002,1329.0,1922.0,1922,2,0,2,6,1,3.0,692.0,201,64,5.228238623198605,1922
2337,7777,6,1996,1996,0.0,1491.0,1491,2,0,3,7,1,2.0,571.0,0,35,5.262934951640582,1491
2338,11800,7,2003,2004,766.0,1122.0,2486,3,1,5,10,1,2.0,452.0,143,32,5.328895149449321,2486
2339,12633,10,2006,2007,0.0,1824.0,1824,2,0,3,8,1,3.0,932.0,160,36,5.28001123226506,1824
2340,6710,6,1996,1997,16.0,920.0,936,0,1,0,3,0,2.0,460.0,0,40,5.132746236659156,936
2341,9129,5,1977,1977,923.0,923.0,1008,1,0,1,4,1,2.0,678.0,201,66,5.190031791354647,1008
2342,8286,5,1977,1977,531.0,716.0,1432,1,1,3,6,1,2.0,531.0,0,136,5.252078374364311,1432
2343,6723,5,1971,1971,796.0,796.0,796,1,0,2,5,0,0.0,0.0,129,0,5.2191757093753335,796
2344,11000,5,1976,2003,1090.0,1090.0,1178,1,1,3,6,0,2.0,502.0,0,44,5.264869746419622,1178
2345,11625,5,1983,1983,596.0,816.0,816,1,0,2,4,0,1.0,264.0,330,0,5.232670902733842,816
2346,10447,5,1984,1984,516.0,864.0,887,1,0,3,5,0,1.0,288.0,140,0,5.277753573171149,887
2347,11027,6,1954,1954,468.0,1178.0,1293,2,0,2,5,0,2.0,452.0,280,0,5.23195866084487,1293
2348,10533,6,1956,1956,773.0,1008.0,1024,1,0,2,5,2,1.0,313.0,0,0,5.237882898239692,1024
2349,11765,5,1957,1957,1127.0,1617.0,1797,1,1,3,7,1,3.0,963.0,0,0,5.270506481350014,1797
2350,11727,7,1969,1969,0.0,1851.0,1851,2,0,3,8,1,2.0,506.0,0,146,5.2625365163081375,1851
2351,8238,6,1997,1998,700.0,813.0,1525,2,1,3,6,1,2.0,400.0,421,72,5.2513437249227035,1525
2352,13041,6,1995,1995,0.0,781.0,1671,2,1,3,7,1,2.0,423.0,0,84,5.266036384945349,1671
2353,9783,6,1996,1996,0.0,821.0,1776,2,1,3,7,1,2.0,443.0,286,116,5.258685162607472,1776
2354,13128,8,2005,2005,0.0,1074.0,2064,2,1,4,7,1,2.0,527.0,0,119,5.294155274655778,2064
2355,13751,7,2005,2006,60.0,1700.0,2212,2,1,3,9,1,3.0,773.0,237,38,5.276987694300697,2212
2356,13108,8,1994,1994,0.0,2062.0,2687,2,1,4,9,0,2.0,618.0,168,12,5.3200922556855055,2687
2357,8076,6,1993,1994,705.0,1160.0,1169,2,0,3,6,1,2.0,402.0,0,26,5.255923458732901,1169
2358,12292,9,2006,2006,205.0,1094.0,2473,2,1,4,11,1,3.0,675.0,246,39,5.3050136924924916,2473
2359,8147,9,2005,2005,1191.0,1714.0,1714,2,0,2,7,1,2.0,517.0,156,55,5.225926678272103,1714
2360,10464,6,1980,1980,850.0,988.0,1102,1,0,2,5,1,2.0,582.0,140,22,5.231951023353651,1102
2361,10530,7,1978,1978,0.0,945.0,1857,2,1,4,8,1,2.0,482.0,400,105,5.297489129017535,1857
2362,9927,7,1976,1976,1005.0,1047.0,1083,1,0,2,5,1,2.0,596.0,444,0,5.232073207098552,1083
2363,9512,7,2005,2006,788.0,960.0,2318,2,1,3,8,1,2.0,541.0,0,246,5.260052297698168,2318
2364,10530,6,1975,2000,548.0,675.0,1875,3,0,3,8,1,2.0,485.0,48,28,5.264806021368701,1875
2365,10000,6,1974,1974,755.0,1103.0,1103,2,0,3,6,0,2.0,462.0,295,84,5.262337161481637,1103
2366,7200,4,1971,1971,20.0,864.0,874,1,0,3,5,0,2.0,576.0,63,0,5.240866117710415,874
2367,8773,6,2002,2002,951.0,1487.0,1419,2,0,2,4,0,2.0,543.0,196,68,5.231917926006224,1419
2368,7514,5,1967,1975,373.0,943.0,1387,1,0,3,6,1,1.0,300.0,0,0,5.258575030983054,1387
2369,12228,7,2006,2006,0.0,1721.0,1740,2,0,4,8,0,3.0,874.0,0,43,5.309474730313291,1740
2370,13975,9,2005,2006,0.0,1090.0,2206,2,1,4,10,1,3.0,670.0,148,95,5.31441711897669,2206
2371,9942,9,2005,2006,1290.0,1606.0,2091,2,1,3,8,1,2.0,521.0,194,84,5.2594337958639565,2091
2372,12867,8,2005,2006,0.0,1209.0,2253,2,1,3,8,1,2.0,575.0,243,142,5.278065041507395,2253
2373,10672,8,2006,2006,0.0,1054.0,2389,2,1,4,10,1,3.0,672.0,176,64,5.307656461906382,2389
2374,11643,8,2005,2006,880.0,1524.0,2358,2,1,4,10,1,3.0,784.0,120,34,5.304643451780092,2358
2375,13758,9,2005,2006,1232.0,1792.0,1792,2,0,2,6,1,3.0,925.0,204,49,5.239942309665814,1792
2376,13215,8,2004,2004,994.0,1420.0,1914,2,1,3,9,1,3.0,746.0,168,127,5.266842948700584,1914
2377,5911,9,2005,2005,472.0,1560.0,1565,2,0,2,6,1,2.0,556.0,196,56,5.19951932202534,1565
2378,7740,9,2006,2006,1023.0,1686.0,1686,2,0,1,6,1,3.0,899.0,266,100,5.181706420659776,1686
2379,6373,9,2006,2006,415.0,1666.0,1666,2,0,2,6,1,2.0,575.0,228,75,5.210954911536489,1666
2380,10237,6,2005,2006,0.0,728.0,1456,2,1,3,8,1,2.0,390.0,0,24,5.2528506047469605,1456
2381,10237,7,2006,2006,0.0,738.0,1492,2,1,3,8,0,2.0,440.0,0,32,5.271221074518209,1492
2382,11660,6,2006,2006,0.0,1326.0,1326,2,0,3,6,0,2.0,427.0,100,0,5.272593422862872,1326
2383,11631,8,2004,2005,0.0,1052.0,2373,2,1,4,9,1,3.0,632.0,120,46,5.299807910334671,2373
2384,9073,7,2006,2006,0.0,738.0,1492,2,1,3,8,0,2.0,440.0,100,32,5.268453936890253,1492
2385,9171,7,2004,2005,0.0,848.0,1598,2,1,3,7,1,2.0,433.0,100,48,5.261084354924705,1598
2386,8658,6,2000,2000,732.0,982.0,1889,2,1,3,9,1,2.0,431.0,0,0,5.250666357943102,1889
2387,12104,7,2006,2006,0.0,1035.0,2322,3,1,4,8,0,3.0,617.0,400,45,5.306592279141774,2322
2388,9660,8,1998,1998,791.0,1044.0,1976,2,1,3,7,1,3.0,885.0,210,31,5.250085613249283,1976
2389,9545,8,2000,2000,505.0,1160.0,2234,2,1,3,7,1,3.0,768.0,0,50,5.260207381995193,2234
2390,9233,9,2000,2000,1182.0,1540.0,2855,2,1,4,9,1,3.0,774.0,247,55,5.281951009510707,2855
2391,10019,8,1995,1995,527.0,1342.0,2726,2,1,4,9,1,3.0,725.0,307,169,5.292842858631469,2726
2392,10236,8,1994,1995,380.0,1290.0,2494,2,1,4,9,1,3.0,803.0,200,95,5.29378669633769,2494
2393,12585,8,1993,1993,247.0,1286.0,2799,2,1,3,8,1,3.0,704.0,432,136,5.284338224908112,2799
2394,12447,8,2005,2006,0.0,1100.0,1964,2,1,3,8,1,2.0,760.0,200,70,5.260650855948819,1964
2395,10936,8,2006,2006,0.0,1504.0,1504,2,0,3,7,0,2.0,510.0,144,0,5.274409574693556,1504
2396,8640,8,2006,2006,24.0,1278.0,1278,2,0,2,5,0,2.0,584.0,0,60,5.234058957247844,1278
2397,13162,9,2006,2006,1836.0,2036.0,2640,3,1,3,11,1,3.0,792.0,0,265,5.289363720931449,2640
2398,8125,6,2005,2005,0.0,858.0,1716,2,1,3,7,0,2.0,615.0,0,53,5.242645765696795,1716
2399,7733,6,2005,2005,24.0,1142.0,1142,1,1,3,5,0,0.0,0.0,4,50,5.2379607420676955,1142
2400,11024,7,2005,2006,0.0,1400.0,1400,2,0,3,6,0,2.0,612.0,144,55,5.2773501646248455,1400
2401,13072,6,2005,2006,0.0,1131.0,1131,1,1,3,6,0,0.0,0.0,0,39,5.268772144212837,1131
2402,7800,7,2005,2005,0.0,891.0,1686,2,1,3,8,0,2.0,462.0,144,101,5.2465305854456705,1686
2403,7632,7,2005,2005,0.0,784.0,1585,2,1,3,7,0,2.0,449.0,100,77,5.242980966231744,1585
2404,8304,6,1997,1998,0.0,941.0,1837,2,1,3,7,0,2.0,688.0,150,165,5.257003814771075,1837
2405,9370,6,1992,1993,758.0,836.0,1731,2,1,3,7,0,2.0,462.0,307,85,5.269821043892309,1731
2406,7175,6,1990,1991,904.0,1398.0,1398,2,0,2,5,0,2.0,542.0,0,46,5.2180652464014114,1398
2407,7175,6,1991,1991,278.0,1217.0,1217,2,0,2,5,0,2.0,484.0,0,64,5.215150923362524,1217
2408,9019,6,1994,1994,274.0,636.0,1320,2,1,3,6,0,2.0,472.0,0,40,5.260371949367145,1320
2409,9100,5,1962,1962,36.0,988.0,988,1,0,3,6,0,2.0,624.0,0,0,5.260753315082708,988
2410,8927,6,1977,1977,0.0,0.0,1654,2,0,4,10,0,2.0,528.0,0,0,5.292977818238843,1654
2411,9240,5,1962,2002,612.0,864.0,1211,1,0,2,6,1,2.0,576.0,161,0,5.217131101157779,1211
2412,9308,5,1965,1965,554.0,984.0,984,1,0,3,5,0,1.0,310.0,0,0,5.261726661736097,984
2413,8450,5,1968,1968,162.0,882.0,909,1,0,3,5,0,1.0,294.0,0,155,5.268170629834625,909
2414,8638,5,1963,1963,181.0,925.0,925,1,0,2,5,0,2.0,484.0,203,74,5.234048823025872,925
2415,13052,5,1965,1965,712.0,1024.0,1024,1,1,3,5,0,1.0,308.0,0,0,5.263479836480347,1024
2416,8020,5,1964,1964,644.0,912.0,912,1,0,3,6,0,0.0,0.0,0,0,5.247592785365887,912
2417,8789,5,1967,1967,659.0,912.0,941,1,0,3,6,1,1.0,288.0,64,0,5.256643192906918,941
2418,14330,7,1974,1974,1023.0,1748.0,2646,2,0,3,9,4,2.0,550.0,641,100,5.269393847144308,2646
2419,11025,8,1992,1993,1118.0,1334.0,2826,2,1,3,9,3,3.0,888.0,177,208,5.277354750918401,2826
2420,8314,7,1997,1998,0.0,569.0,1694,2,1,3,6,1,1.0,434.0,0,382,5.267542481067055,1694
2421,7180,8,2001,2002,0.0,1568.0,1568,2,0,3,6,1,2.0,564.0,0,266,5.256999008448717,1568
2422,13110,5,1972,1972,962.0,1153.0,1193,2,0,2,6,0,2.0,501.0,140,153,5.247732742938291,1193
2423,10140,7,1967,1967,553.0,1334.0,1334,2,0,3,7,0,2.0,477.0,0,20,5.25772176222827,1334
2424,9600,5,1968,1968,758.0,1051.0,1051,1,0,3,6,0,2.0,504.0,0,0,5.263091379851672,1051
2425,8640,5,1968,1968,361.0,900.0,1770,1,1,4,7,0,2.0,530.0,0,60,5.286795419485302,1770
2426,9360,6,1968,2004,760.0,976.0,976,1,0,2,4,1,2.0,504.0,94,0,5.232045209693017,976
2427,8400,5,1968,1968,744.0,833.0,898,1,0,3,6,0,1.0,326.0,143,0,5.260102407911655,898
2428,9759,5,1966,1966,799.0,1051.0,1051,1,0,3,6,0,1.0,264.0,182,88,5.253248325889962,1051
2429,9600,5,1967,1967,602.0,1141.0,1141,1,0,3,6,0,1.0,568.0,0,78,5.263091379851672,1141
2430,8800,6,1965,2000,901.0,1187.0,1565,2,0,3,7,2,1.0,299.0,200,25,5.2566936979981955,1565
2431,10368,6,1964,1964,260.0,1008.0,1488,1,1,3,7,1,2.0,430.0,154,60,5.258795266310974,1488
2432,9350,5,1964,1964,360.0,720.0,1440,1,1,4,7,1,2.0,480.0,0,32,5.292375707438093,1440
2433,10800,5,1960,1960,632.0,1248.0,1248,1,0,3,6,0,1.0,286.0,0,0,5.26345142460329,1248
2434,8550,6,1934,1950,574.0,816.0,816,1,0,2,4,1,1.0,240.0,228,0,5.225120529421475,816
2435,9724,5,1947,1950,0.0,938.0,1043,1,0,2,5,1,1.0,273.0,125,48,5.225381658108316,1043
2436,9600,5,1961,1990,915.0,1251.0,1433,1,0,3,7,1,2.0,441.0,144,0,5.2604649381308475,1433
2437,10858,5,1952,1952,40.0,1444.0,1624,1,0,2,6,1,1.0,240.0,0,40,5.236713563365638,1624
2438,9600,5,1951,1951,996.0,1056.0,1216,1,0,3,7,0,1.0,280.0,0,0,5.2578225160344765,1216
2439,9462,5,1949,1973,0.0,704.0,1728,1,1,3,7,1,1.0,234.0,245,60,5.262446343316713,1728
2440,9888,5,1954,1975,486.0,936.0,936,1,0,2,5,0,1.0,240.0,0,0,5.220476820148568,936
2441,8917,5,1967,1967,0.0,1584.0,1584,2,0,4,8,0,2.0,506.0,0,0,5.2977955157927195,1584
2442,12700,6,1964,1964,939.0,1246.0,1246,1,0,3,6,2,2.0,441.0,0,69,5.287331362720577,1246
2443,9723,6,1963,1963,0.0,1008.0,1008,1,0,2,5,0,2.0,430.0,0,0,5.239427120417288,1008
2444,8400,5,1957,1957,623.0,1179.0,1364,1,1,3,6,1,1.0,331.0,0,60,5.246715181616456,1364
2445,9610,6,1958,1958,203.0,1121.0,1336,1,1,3,7,1,2.0,488.0,80,0,5.276034192808075,1336
2446,10000,5,1956,1956,678.0,1058.0,1370,1,0,3,6,1,1.0,300.0,191,0,5.251716070184136,1370
2447,10152,6,1956,1994,914.0,1124.0,1124,1,0,3,6,1,1.0,353.0,0,211,5.260419638399774,1124
2448,8092,6,1954,2000,824.0,1050.0,1050,1,0,3,6,0,1.0,286.0,0,0,5.253330734710305,1050
2449,12778,5,1952,2003,658.0,1008.0,1008,1,0,2,4,0,1.0,280.0,0,154,5.229474498468953,1008
2450,10170,6,1951,1951,0.0,216.0,1575,1,1,2,5,1,2.0,400.0,0,0,5.230477021876802,1575
2451,7700,5,1956,1956,271.0,301.0,1145,1,0,3,6,0,2.0,684.0,0,0,5.2594505237165,1145
2452,11050,5,1956,1956,488.0,1005.0,1005,1,0,2,6,1,1.0,319.0,0,0,5.237661846159291,1005
2453,13600,5,1955,1955,144.0,1056.0,1056,1,1,3,6,0,1.0,300.0,0,0,5.291282249359703,1056
2454,13300,5,1956,2001,494.0,1015.0,1384,1,0,2,6,0,2.0,896.0,75,0,5.245934419532729,1384
2455,7500,6,1947,1950,0.0,784.0,1312,1,1,3,6,0,2.0,649.0,0,28,5.261146248042085,1312
2456,10410,3,1930,2001,0.0,713.0,713,1,0,2,5,0,1.0,371.0,0,75,5.242797258719796,713
2457,10914,3,1929,1950,0.0,715.0,715,1,0,2,4,0,2.0,660.0,0,0,5.239762312986399,715
2458,7008,4,1900,1998,0.0,448.0,720,1,0,1,5,0,1.0,280.0,0,0,5.16789895880092,720
2459,7200,6,1915,1950,338.0,663.0,1595,2,0,3,7,1,2.0,528.0,49,0,5.243613417781859,1595
2460,10818,4,1910,1950,0.0,1077.0,1760,1,1,4,7,1,2.0,648.0,120,0,5.2864968882418815,1760
2461,10184,6,1963,1963,580.0,1083.0,1146,1,0,3,6,1,1.0,294.0,345,75,5.263195634032408,1146
2462,9510,6,1962,1985,701.0,1135.0,1207,1,1,3,6,0,1.0,264.0,0,240,5.257397752304139,1207
2463,10800,6,1961,1992,913.0,1313.0,1773,2,0,3,6,2,2.0,418.0,355,98,5.27122805171549,1773
2464,11650,7,1959,1959,0.0,0.0,1472,2,0,2,5,1,2.0,484.0,0,68,5.237852761398648,1472
2465,12144,4,1950,1950,455.0,910.0,1521,1,1,3,6,0,1.0,597.0,199,0,5.279863062183952,1521
2466,8544,3,1950,1950,0.0,0.0,1040,2,0,2,6,0,2.0,400.0,0,0,5.239149264858293,1040
2467,8512,5,1960,1960,0.0,1556.0,1556,2,0,4,8,0,0.0,0.0,0,0,5.293614438756912,1556
2468,7000,5,1961,1961,781.0,1150.0,1150,1,0,3,6,0,1.0,288.0,0,0,5.2507931400323935,1150
2469,7400,7,1962,1962,809.0,1045.0,1045,1,0,3,6,0,2.0,528.0,0,0,5.2418452043147825,1045
2470,7000,5,1962,1962,468.0,864.0,864,1,0,3,5,0,1.0,336.0,0,0,5.23711123899943,864
2471,7000,5,1962,1962,953.0,1025.0,1025,1,0,3,6,0,0.0,0.0,96,80,5.239882319061294,1025
2472,9856,5,1900,2005,0.0,716.0,2014,2,0,5,8,0,2.0,624.0,0,72,5.32060319775962,2014
2473,9600,5,1948,1950,276.0,1212.0,1668,1,0,3,6,0,1.0,240.0,0,0,5.2578225160344765,1668
2474,5520,4,1920,1980,284.0,1147.0,1657,1,0,4,9,1,1.0,162.0,0,0,5.275348216169513,1657
2475,9600,6,1900,2004,381.0,780.0,1416,1,0,3,7,0,2.0,400.0,0,24,5.2604649381308475,1416
2476,6451,7,1900,1970,208.0,712.0,1428,1,0,4,7,0,2.0,576.0,264,0,5.274476522948294,1428
2477,7745,4,1900,1950,0.0,938.0,1951,2,0,4,9,0,2.0,576.0,0,6,5.277792518931442,1951
2478,7741,6,1924,1950,143.0,1032.0,1032,1,0,2,5,0,1.0,280.0,0,0,5.218088902860845,1032
2479,5633,5,1925,1950,0.0,844.0,844,1,0,2,5,0,1.0,216.0,50,81,5.210016040661033,844
2480,7200,4,1950,1950,0.0,576.0,864,1,0,2,5,0,1.0,528.0,0,0,5.221088068482731,864
2481,7614,3,1905,1950,0.0,738.0,1376,1,0,2,7,0,1.0,216.0,0,0,5.208618692973829,1376
2482,6000,5,1955,1955,576.0,960.0,960,1,0,3,5,0,2.0,576.0,0,0,5.243236537941076,960
2483,6000,5,1924,1950,0.0,816.0,1566,1,1,5,7,0,2.0,450.0,24,0,5.309291541215582,1566
2484,7830,3,1921,1950,416.0,492.0,492,1,0,1,3,0,1.0,200.0,0,0,5.182214865267536,492
2485,9576,6,1945,1950,310.0,770.0,1182,1,1,3,5,0,1.0,378.0,0,0,5.257709766170421,1182
2486,5747,3,1920,1950,0.0,798.0,840,1,0,2,5,0,1.0,250.0,112,0,5.207650521873948,840
2487,6300,7,1910,2005,0.0,1226.0,2104,2,0,5,9,0,2.0,432.0,0,341,5.308195052875257,2104
2488,5976,5,1920,1950,0.0,624.0,1248,2,0,2,8,0,0.0,0.0,0,130,5.226305980420772,1248
2489,9750,5,1958,1958,0.0,960.0,960,1,0,3,5,0,2.0,624.0,0,0,5.263789878630574,960
2490,11737,6,1924,1996,0.0,848.0,1827,1,0,2,9,1,1.0,240.0,27,36,5.235503196494338,1827
2491,6120,3,1930,1950,347.0,728.0,1162,1,0,3,6,0,1.0,258.0,0,24,5.257294498362256,1162
2492,6120,5,1930,1984,0.0,741.0,1324,1,0,3,7,0,1.0,180.0,0,0,5.232731897722155,1324
2493,11672,5,1925,1950,0.0,816.0,816,1,0,2,4,0,1.0,210.0,168,0,5.240728919173352,816
2494,10320,4,1924,1950,0.0,596.0,1430,2,0,3,7,0,2.0,370.0,218,0,5.274160159334567,1430
2495,7518,5,1910,2004,0.0,396.0,1330,1,0,3,7,0,1.0,390.0,0,72,5.253270141511311,1330
2496,9000,5,1919,1950,0.0,610.0,819,1,0,2,4,0,0.0,0.0,0,0,5.233054520341771,819
2497,7200,6,1930,1950,343.0,984.0,984,1,0,3,6,0,1.0,308.0,0,0,5.240866117710415,984
2498,12375,5,1951,1951,329.0,806.0,1422,1,0,3,7,1,1.0,288.0,0,0,5.273293019939266,1422
2499,11136,6,1964,1964,0.0,1921.0,1921,2,0,4,8,0,2.0,576.0,0,180,5.30009090499964,1921
2500,8250,5,1935,1950,0.0,0.0,1032,1,0,2,6,1,1.0,260.0,0,0,5.220714630072003,1032
2501,5220,5,1936,1950,0.0,830.0,879,1,0,2,4,0,1.0,180.0,0,108,5.189613818807449,879
2502,5500,7,2004,2004,510.0,1073.0,1073,2,0,2,4,0,1.0,246.0,0,120,5.203345705814819,1073
2503,11327,5,1967,1967,779.0,1064.0,1064,1,0,3,6,1,2.0,528.0,314,48,5.26849372555832,1064
2504,10366,6,1964,1964,456.0,912.0,934,1,0,2,4,0,1.0,336.0,77,0,5.234266656700747,934
2505,9000,5,1966,1966,773.0,1059.0,1059,1,0,3,6,0,1.0,286.0,0,88,5.257640182499825,1059
2506,9535,5,1967,1967,194.0,1176.0,1458,1,1,3,7,1,2.0,512.0,284,0,5.262787952584307,1458
2507,7176,6,1978,1978,794.0,960.0,1040,1,0,3,6,1,2.0,616.0,131,0,5.251635787419089,1040
2508,9662,5,1977,1977,0.0,1967.0,1967,2,0,6,10,0,2.0,580.0,170,0,5.350875740412988,1967
2509,8235,5,1977,1977,483.0,1949.0,1949,2,0,6,10,0,2.0,586.0,32,0,5.3388567365982755,1949
2510,13050,5,1963,1963,104.0,1000.0,1000,1,0,1,4,2,2.0,575.0,238,0,5.204643534670856,1000
